Date,Total.Streams,Abreviatted
2018-09-23,7261977,CL
2018-09-24,8428535,CL
2018-09-25,8325727,CL
2018-09-26,8394269,CL
2018-09-27,8307011,CL
2018-09-28,8991209,CL
2018-09-29,8275043,CL
2018-09-30,7197520,CL
2018-10-01,8413103,CL
2018-10-02,8569129,CL
2018-10-03,8769319,CL
2018-10-04,8806932,CL
2018-10-05,9619867,CL
2018-10-06,8954429,CL
2018-10-07,7428548,CL
2018-10-08,8135755,CL
2018-10-09,8362120,CL
2018-10-10,8771287,CL
2018-10-11,9190407,CL
2018-10-12,9965681,CL
2018-10-13,9290155,CL
2018-10-14,8548143,CL
2018-10-15,7821578,CL
2018-10-16,8529731,CL
2018-10-17,8723853,CL
2018-10-18,9320742,CL
2018-10-19,10093635,CL
2018-10-20,9434004,CL
2018-10-21,8224921,CL
2018-10-22,9122944,CL
2018-10-23,9084360,CL
2018-10-24,9121226,CL
2018-10-25,9404214,CL
2018-10-26,10269837,CL
2018-10-27,9511118,CL
2018-10-28,8188424,CL
2018-10-29,8993092,CL
2018-10-30,9286567,CL
2018-10-31,10335024,CL
2018-11-01,8946705,CL
2018-11-02,8322436,CL
2018-11-03,8870795,CL
2018-11-04,8304848,CL
2018-11-05,9672072,CL
2018-11-06,9983993,CL
2018-11-07,10044935,CL
2018-11-08,10286822,CL
2018-11-09,10849382,CL
2018-11-10,10066638,CL
2018-11-11,8761355,CL
2018-11-12,9781334,CL
2018-11-13,9760535,CL
2018-11-14,9971051,CL
2018-11-15,10113616,CL
2018-11-16,10649626,CL
2018-11-17,9773983,CL
2018-11-18,8911881,CL
2018-11-19,9768302,CL
2018-11-20,9885129,CL
2018-11-21,9713832,CL
2018-11-22,10046550,CL
2018-11-23,10730465,CL
2018-11-24,10044197,CL
2018-11-25,8883315,CL
2018-11-26,9538753,CL
2018-11-27,9656963,CL
2018-11-28,9831991,CL
2018-11-29,10008024,CL
2018-11-30,10584200,CL
2018-12-01,9401462,CL
2018-12-02,8480778,CL
2018-12-03,9699642,CL
2018-12-04,9378518,CL
2018-12-05,9784530,CL
2018-12-06,10130666,CL
2018-12-07,10706873,CL
2018-12-08,9654356,CL
2018-12-09,8649075,CL
2018-12-10,9699148,CL
2018-12-11,9625203,CL
2018-12-12,9919259,CL
2018-12-13,9742838,CL
2018-12-14,10698670,CL
2018-12-15,10387038,CL
2018-12-16,9194467,CL
2018-12-17,10081021,CL
2018-12-18,10034599,CL
2018-12-19,9953248,CL
2018-12-20,10156527,CL
2018-12-21,11333062,CL
2018-12-22,10817984,CL
2018-12-23,9900389,CL
2018-12-24,11984231,CL
2018-12-25,9719752,CL
2018-12-26,10534139,CL
2018-12-27,10706900,CL
2018-12-28,11219950,CL
2018-12-29,10848952,CL
2018-12-30,10076220,CL
2018-12-31,11315930,CL
2019-01-01,9742656,CL
2019-01-02,9845159,CL
2019-01-03,10242413,CL
2019-01-04,10674173,CL
2019-01-05,10556675,CL
2019-01-06,9465559,CL
2019-01-07,10168841,CL
2019-01-08,9892560,CL
2019-01-09,9931383,CL
2019-01-10,10607512,CL
2019-01-11,11020095,CL
2019-01-12,10587476,CL
2019-01-13,9439860,CL
2019-01-14,10314842,CL
2019-01-15,10542996,CL
2019-01-16,10645698,CL
2019-01-17,10750267,CL
2019-01-18,11303041,CL
2019-01-19,10849985,CL
2019-01-20,9317464,CL
2019-01-21,10380226,CL
2019-01-22,10431022,CL
2019-01-23,10489141,CL
2019-01-24,10675342,CL
2019-01-25,11198661,CL
2019-01-26,11031355,CL
2019-01-27,9779975,CL
2019-01-28,10663778,CL
2019-01-29,10549313,CL
2019-01-30,10655769,CL
2019-01-31,10888100,CL
2019-02-01,11432609,CL
2019-02-02,11099440,CL
2019-02-03,9813472,CL
2019-02-04,10602427,CL
2019-02-05,10480862,CL
2019-02-06,10487310,CL
2019-02-07,10622056,CL
2019-02-08,11152171,CL
2019-02-09,10698383,CL
2019-02-10,9391849,CL
2019-02-11,10181133,CL
2019-02-12,10171190,CL
2019-02-13,10209511,CL
2019-02-14,10687800,CL
2019-02-15,10862710,CL
2019-02-16,10346120,CL
2019-02-17,9446954,CL
2019-02-18,10200183,CL
2019-02-19,10171545,CL
2019-02-20,10190991,CL
2019-02-21,10334936,CL
2019-02-22,10719016,CL
2019-02-23,9878727,CL
2019-02-24,9305070,CL
2019-02-25,9560480,CL
2019-02-26,9799440,CL
2019-02-27,9797610,CL
2019-02-28,9902186,CL
2019-03-01,11049835,CL
2019-03-02,10350937,CL
2019-03-03,9867788,CL
2019-03-04,10965226,CL
2019-03-05,10796260,CL
2019-03-06,10787385,CL
2019-03-07,11066745,CL
2019-03-08,11526744,CL
2019-03-09,10945714,CL
2019-03-10,9779987,CL
2019-03-11,11075772,CL
2019-03-12,10867185,CL
2019-03-13,11072479,CL
2019-03-14,11209858,CL
2019-03-15,11973315,CL
2019-03-16,11046783,CL
2019-03-17,9517453,CL
2019-03-18,10849517,CL
2019-03-19,10940108,CL
2019-03-20,11013113,CL
2019-03-21,11117684,CL
2019-03-22,13070642,CL
2019-03-23,11881962,CL
2019-03-24,10565029,CL
2019-03-25,11864196,CL
2019-03-26,11881894,CL
2019-03-27,11825528,CL
2019-03-28,12006872,CL
2019-03-29,12997694,CL
2019-03-30,11554366,CL
2019-03-31,10028761,CL
2019-04-01,11729411,CL
2019-04-02,11850021,CL
2019-04-03,11712208,CL
2019-04-04,11955111,CL
2019-04-05,12854184,CL
2019-04-06,11754464,CL
2019-04-07,10050323,CL
2019-04-08,11200922,CL
2019-04-09,11249867,CL
2019-04-10,11322293,CL
2019-04-11,11554136,CL
2019-04-12,12428212,CL
2019-04-13,11164238,CL
2019-04-14,9672655,CL
2019-04-15,10989084,CL
2019-04-16,11252769,CL
2019-04-17,11462957,CL
2019-04-18,12380272,CL
2019-04-19,10367062,CL
2019-04-20,9566984,CL
2019-04-21,9580881,CL
2019-04-22,10857769,CL
2019-04-23,10769418,CL
2019-04-24,10640254,CL
2019-04-25,10926630,CL
2019-04-26,11908458,CL
2019-04-27,11163413,CL
2019-04-28,9690907,CL
2019-04-29,10740352,CL
2019-04-30,11244452,CL
2019-05-01,9389323,CL
2019-05-02,10747293,CL
2019-05-03,11729255,CL
2019-05-04,10988493,CL
2019-05-05,9468011,CL
2019-05-06,10796477,CL
2019-05-07,10900422,CL
2019-05-08,10771637,CL
2019-05-09,11034526,CL
2019-05-10,12194860,CL
2019-05-11,11452070,CL
2019-05-12,9960690,CL
2019-05-13,11131618,CL
2019-05-14,11443643,CL
2019-05-15,11527959,CL
2019-05-16,11429329,CL
2019-05-17,12365724,CL
2019-05-18,11405443,CL
2019-05-19,9629817,CL
2019-05-20,10244601,CL
2019-05-21,9405175,CL
2019-05-22,10845288,CL
2019-05-23,11006532,CL
2019-05-24,12138051,CL
2019-05-25,10953535,CL
2019-05-26,9342458,CL
2019-05-27,10793061,CL
2019-05-28,10985092,CL
2019-05-29,10472825,CL
2019-05-30,10604406,CL
2019-05-31,11790857,CL
2019-06-01,11025497,CL
2019-06-02,9899606,CL
2019-06-03,11037951,CL
2019-06-04,11131715,CL
2019-06-05,11285756,CL
2019-06-06,11382314,CL
2019-06-07,12326804,CL
2019-06-08,11632678,CL
2019-06-09,9867935,CL
2019-06-10,10997056,CL
2019-06-11,10792827,CL
2019-06-12,10822619,CL
2019-06-13,10637257,CL
2019-06-14,11572588,CL
2019-06-15,10968732,CL
2019-06-16,9346030,CL
2019-06-17,10023690,CL
2019-06-18,10154521,CL
2019-06-19,10582771,CL
2019-06-20,10729800,CL
2019-06-21,11774027,CL
2019-06-22,10613813,CL
2019-06-23,9276509,CL
2019-06-24,9972039,CL
2019-06-25,10086885,CL
2019-06-26,10529895,CL
2019-06-27,10614978,CL
2019-06-28,12210056,CL
2019-06-29,9567411,CL
2019-06-30,9719116,CL
2019-07-01,10974395,CL
2019-07-02,10467497,CL
2019-07-03,10854282,CL
2019-07-04,10371281,CL
2019-07-05,11900834,CL
2019-07-06,10559155,CL
2019-07-07,9048375,CL
2019-07-08,10669352,CL
2019-07-09,11003404,CL
2019-07-10,10878886,CL
2019-07-11,11021816,CL
2019-07-12,11875124,CL
2019-07-13,11302367,CL
2019-07-14,9451870,CL
2019-07-15,10291878,CL
2019-07-16,9460444,CL
2019-07-17,10076888,CL
2019-07-18,10398222,CL
2019-07-19,10789518,CL
2019-07-20,10318164,CL
2019-07-21,8628445,CL
2019-07-22,10126269,CL
2019-07-23,10327709,CL
2019-07-24,10436973,CL
2019-07-25,10447473,CL
2019-07-26,11892720,CL
2019-07-27,11146330,CL
2019-07-28,9537705,CL
2019-07-29,11011113,CL
2019-07-30,11428977,CL
2019-07-31,11431681,CL
2019-08-01,11447994,CL
2019-08-02,12544143,CL
2019-08-03,11919846,CL
2019-08-04,10346825,CL
2019-08-05,11415782,CL
2019-08-06,11431353,CL
2019-08-07,11582070,CL
2019-08-08,11610838,CL
2019-08-09,12414827,CL
2019-08-10,11380442,CL
2019-08-11,9899896,CL
2019-08-12,11333224,CL
2019-08-13,11598036,CL
2019-08-14,12078970,CL
2019-08-15,10826835,CL
2019-08-16,11457047,CL
2019-08-17,10980634,CL
2019-08-18,9647999,CL
2019-08-19,11125845,CL
2019-08-20,11500600,CL
2019-08-21,11431235,CL
2019-08-22,11766090,CL
2019-08-23,12640722,CL
2019-08-24,11578184,CL
2019-08-25,9766993,CL
2019-08-26,11065235,CL
2019-08-27,11509589,CL
2019-08-28,11570292,CL
2019-08-29,11725389,CL
2019-08-30,12578731,CL
2019-08-31,11909515,CL
2019-09-01,10179405,CL
2019-09-02,11076213,CL
2019-09-03,11208698,CL
2019-09-04,11344399,CL
2019-09-05,11750029,CL
2019-09-06,12360252,CL
2019-09-07,11531584,CL
2019-09-08,10207909,CL
2019-09-09,11054945,CL
2019-09-10,11616279,CL
2019-09-11,11672319,CL
2019-09-12,12090711,CL
2019-09-13,13149923,CL
2019-09-14,11781616,CL
2019-09-15,10371009,CL
2019-09-16,11793039,CL
2019-09-17,12172222,CL
2019-09-18,12644489,CL
2019-09-19,9575375,CL
2019-09-20,9599930,CL
2019-09-21,9902196,CL
2019-09-22,9521446,CL
2019-09-23,11553863,CL
2019-09-24,11667636,CL
2019-09-25,11927453,CL
2019-09-26,12002747,CL
2019-09-27,12619793,CL
2019-09-28,11824218,CL
2019-09-29,10043252,CL
2019-09-30,11273384,CL
2019-10-01,11105315,CL
2019-10-02,11409575,CL
2019-10-03,11652032,CL
2019-10-04,12455563,CL
2019-10-05,11085179,CL
2019-10-06,9747918,CL
2019-10-07,11268872,CL
2019-10-08,11525239,CL
2019-10-09,11733830,CL
2019-10-10,11944079,CL
2019-10-11,12971024,CL
2019-10-12,11159834,CL
2019-10-13,10120109,CL
2019-10-14,11230019,CL
2019-10-15,11759726,CL
2019-10-16,11889802,CL
2019-10-17,12089161,CL
2019-10-18,12653068,CL
2019-10-19,9153586,CL
2019-10-20,6194693,CL
2019-10-21,6378330,CL
2019-10-22,7700853,CL
2019-10-23,8350355,CL
2019-10-24,9337095,CL
2019-10-25,9723294,CL
2019-10-26,9932331,CL
2019-10-27,9190801,CL
2019-10-28,10040664,CL
2019-10-29,10115579,CL
2019-10-30,11248167,CL
2019-10-31,10976960,CL
2019-11-01,9951073,CL
2019-11-02,10423312,CL
2019-11-03,9799125,CL
2019-11-04,10829145,CL
2019-11-05,11072793,CL
2019-11-06,10966639,CL
2019-11-07,11298213,CL
2019-11-08,11775556,CL
2019-11-09,11612304,CL
2019-11-10,10334382,CL
2019-11-11,11145332,CL
2019-11-12,9541298,CL
2019-11-13,10787722,CL
2019-11-14,11084376,CL
2019-11-15,12222668,CL
2019-11-16,12012371,CL
2019-11-17,10356059,CL
2019-11-18,11562613,CL
2019-11-19,11631122,CL
2019-11-20,11936743,CL
2019-11-21,11861374,CL
2019-11-22,13106893,CL
2019-11-23,11992811,CL
2019-11-24,10400520,CL
2019-11-25,11345021,CL
2019-11-26,11224226,CL
2019-11-27,11630588,CL
2019-11-28,12037687,CL
2019-11-29,12652196,CL
2019-11-30,12230331,CL
2019-12-01,10822051,CL
2019-12-02,11717614,CL
2019-12-03,11897966,CL
2019-12-04,12088760,CL
2019-12-05,12660456,CL
2019-12-06,13012171,CL
2019-12-07,12147976,CL
2019-12-08,10717319,CL
2019-12-09,11652604,CL
2019-12-10,11627359,CL
2019-12-11,11742327,CL
2019-12-12,11984744,CL
2019-12-13,12567311,CL
2019-12-14,11944167,CL
2019-12-15,10610188,CL
2019-12-16,11685608,CL
2019-12-17,11873229,CL
2019-12-18,11906272,CL
2019-12-19,11981888,CL
2019-12-20,12778188,CL
2019-12-21,12416908,CL
2019-12-22,11075196,CL
2019-12-23,12285254,CL
2019-12-24,13036356,CL
2019-12-25,10834887,CL
2019-12-26,11786377,CL
2019-12-27,12286107,CL
2019-12-28,12213139,CL
2019-12-29,11116104,CL
2019-12-30,12288369,CL
2019-12-31,13509599,CL
2020-01-01,12311639,CL
2020-01-02,10965426,CL
2020-01-03,11864019,CL
2020-01-04,11654151,CL
2020-01-05,10265639,CL
2020-01-06,11094127,CL
2020-01-07,11459365,CL
2020-01-08,11551461,CL
2020-01-09,11997986,CL
2020-01-10,12725144,CL
2020-01-11,12242907,CL
2020-01-12,10840946,CL
2020-01-13,11942434,CL
2020-01-14,12260592,CL
2020-01-15,12485440,CL
2020-01-16,12573102,CL
2020-01-17,13384144,CL
2020-01-18,12810148,CL
2020-01-19,11228618,CL
2020-01-20,12393145,CL
2020-01-21,12379791,CL
2020-01-22,11772700,CL
2020-01-23,12468907,CL
2020-01-24,13112194,CL
2020-01-25,12481063,CL
2020-01-26,11120562,CL
2020-01-27,11947372,CL
2020-01-28,12039711,CL
2020-01-29,12030269,CL
2020-01-30,12252246,CL
2020-01-31,12958403,CL
2020-02-01,12445092,CL
2020-02-02,11032071,CL
2020-02-03,11822513,CL
2020-02-04,11581254,CL
2020-02-05,11973170,CL
2020-02-06,12102606,CL
2020-02-07,12983952,CL
2020-02-08,12541079,CL
2020-02-09,11054342,CL
2020-02-10,11945838,CL
2020-02-11,11912040,CL
2020-02-12,11887223,CL
2020-02-13,12070149,CL
2020-02-14,12939638,CL
2020-02-15,12112525,CL
2020-02-16,10759807,CL
2020-02-17,11813049,CL
2020-02-18,11775940,CL
2020-02-19,11976709,CL
2020-02-20,12131608,CL
2020-02-21,12823965,CL
2020-02-22,12176121,CL
2020-02-23,10676550,CL
2020-02-24,10814161,CL
2020-02-25,11084749,CL
2020-02-26,11407990,CL
2020-02-27,11582882,CL
2020-02-28,12163818,CL
2020-02-29,17564172,CL
2020-03-01,14948499,CL
2020-03-02,16012898,CL
2020-03-03,15543824,CL
2020-03-04,15441416,CL
2020-03-05,15580505,CL
2020-03-06,16813159,CL
2020-03-07,15939578,CL
2020-03-08,13652069,CL
2020-03-09,15532364,CL
2020-03-10,15798087,CL
2020-03-11,15303236,CL
2020-03-12,15550493,CL
2020-03-13,16167717,CL
2020-03-14,14854425,CL
2020-03-15,12662084,CL
2020-03-16,12579158,CL
2020-03-17,12139184,CL
2020-03-18,11486323,CL
2020-03-19,11393731,CL
2020-03-20,12089546,CL
2020-03-21,10866280,CL
2020-03-22,10061885,CL
2020-03-23,10385603,CL
2020-03-24,10514919,CL
2020-03-25,10582809,CL
2020-03-26,10647038,CL
2020-03-27,10818970,CL
2020-03-28,10725241,CL
2020-03-29,9857974,CL
2020-03-30,10178415,CL
2020-03-31,10156802,CL
2020-04-01,10281803,CL
2020-04-02,10349981,CL
2020-04-03,10311880,CL
2020-04-04,9977023,CL
2020-04-05,9282138,CL
2020-04-06,9861508,CL
2020-04-07,9952334,CL
2020-04-08,9838463,CL
2020-04-09,9946286,CL
2020-04-10,9225873,CL
2020-04-11,9264244,CL
2020-04-12,8625548,CL
2020-04-13,9749222,CL
2020-04-14,9778342,CL
2020-04-15,9694808,CL
2020-04-16,9646904,CL
2020-04-17,10479955,CL
2020-04-18,10217762,CL
2020-04-19,9265651,CL
2020-04-20,9546079,CL
2020-04-21,9576941,CL
2020-04-22,9623391,CL
2020-04-23,9196650,CL
2020-04-24,9505094,CL
2020-04-25,9921466,CL
2020-04-26,8850948,CL
2020-04-27,9109875,CL
2020-04-28,9280626,CL
2020-04-29,9420471,CL
2020-04-30,9760452,CL
2020-05-01,9386561,CL
2020-05-02,9249577,CL
2020-05-03,8647920,CL
2020-05-04,9117652,CL
2020-05-05,9326919,CL
2020-05-06,9178407,CL
2020-05-07,9221852,CL
2020-05-08,9512397,CL
2020-05-09,9505438,CL
2020-05-10,10234473,CL
2020-05-11,11699896,CL
2020-05-12,10295418,CL
2020-05-13,10110020,CL
2020-05-14,10100695,CL
2020-05-15,10285952,CL
2020-05-16,10164308,CL
2020-05-17,9079877,CL
2020-05-18,8984173,CL
2020-05-19,8585870,CL
2020-05-20,8690390,CL
2020-05-21,8610793,CL
2020-05-22,9428685,CL
2020-05-23,9306694,CL
2020-05-24,8639195,CL
2020-05-25,9081566,CL
2020-05-26,8822610,CL
2020-05-27,8584999,CL
2020-05-28,8699533,CL
2020-05-29,11429975,CL
2020-05-30,10254436,CL
2020-05-31,8997734,CL
2020-06-01,8821413,CL
2020-06-02,8349902,CL
2020-06-03,8408542,CL
2020-06-04,8746227,CL
2020-06-05,9170266,CL
2020-06-06,8914662,CL
2020-06-07,8143535,CL
2020-06-08,8176218,CL
2020-06-09,8580935,CL
2020-06-10,8600331,CL
2020-06-11,8276077,CL
2020-06-12,8953087,CL
2020-06-13,9028861,CL
2020-06-14,8304543,CL
2020-06-15,8133603,CL
2020-06-16,8234605,CL
2020-06-17,7845794,CL
2020-06-18,8166947,CL
2020-06-19,8769674,CL
2020-06-20,8490200,CL
2020-06-21,7896747,CL
2020-06-22,7685041,CL
2020-06-23,7837083,CL
2020-06-24,7891798,CL
2020-06-25,8155987,CL
2020-06-26,8570960,CL
2020-06-27,8591373,CL
2020-06-28,7603416,CL
2020-06-29,6967001,CL
2020-06-30,8189479,CL
2020-07-01,8191667,CL
2020-07-02,8707793,CL
2020-07-03,8955916,CL
2020-07-04,8150918,CL
2020-07-05,8014946,CL
2020-07-06,8277720,CL
2020-07-07,8174211,CL
2020-07-08,8243354,CL
2020-07-09,8419523,CL
2020-07-10,9058487,CL
2020-07-11,9056320,CL
2020-07-12,8234502,CL
2020-07-13,8863933,CL
2020-07-14,8932793,CL
2020-07-15,8861413,CL
2020-07-16,8281724,CL
2020-07-17,8994497,CL
2020-07-18,8785203,CL
2020-07-19,8259665,CL
2020-07-20,8758317,CL
2020-07-21,8049421,CL
2020-07-22,8714936,CL
2020-07-23,8564205,CL
2020-07-24,9320344,CL
2020-07-25,8939753,CL
2020-07-26,8274212,CL
2020-07-27,8982380,CL
2020-07-28,9195662,CL
2020-07-29,9354625,CL
2020-07-30,9004528,CL
2020-07-31,9799213,CL
2020-08-01,9444624,CL
2020-08-02,8975397,CL
2020-08-03,9153631,CL
2020-08-04,9251886,CL
2020-08-05,9134801,CL
2020-08-06,9377568,CL
2020-08-07,9696871,CL
2020-08-08,9918100,CL
2020-08-09,8616821,CL
2020-08-10,9083569,CL
2020-08-11,9191162,CL
2020-08-12,9347190,CL
2020-08-13,9387316,CL
2020-08-14,9800556,CL
2020-08-15,9768484,CL
2020-08-16,8840568,CL
2020-08-17,9241810,CL
2020-08-18,9144599,CL
2020-08-19,9510834,CL
2020-08-20,10104058,CL
2020-08-21,10913645,CL
2020-08-22,10942362,CL
2020-08-23,8932776,CL
2020-08-24,10034184,CL
2020-08-25,9972295,CL
2020-08-26,10461727,CL
2020-08-27,10812896,CL
2020-08-28,11183477,CL
2020-08-29,11302592,CL
2020-08-30,10109983,CL
2020-08-31,10624270,CL
2020-09-01,10282200,CL
2020-09-02,10815695,CL
2020-09-03,11043432,CL
2020-09-04,11882095,CL
2020-09-05,11785108,CL
2020-09-06,10372352,CL
2020-09-07,10775350,CL
2020-09-08,10200373,CL
2020-09-09,11023185,CL
2020-09-10,11186673,CL
2020-09-11,12090823,CL
2020-09-12,11817217,CL
2020-09-13,10637927,CL
2020-09-14,11747536,CL
2020-09-15,11337896,CL
2020-09-16,11987697,CL
2020-09-17,13072575,CL
2020-09-18,16583221,CL
2020-09-19,11296591,CL
2020-09-20,9366194,CL
2020-09-21,11138648,CL
2020-09-22,11580951,CL
2020-09-23,11572928,CL
2020-09-24,11780975,CL
2020-09-25,11850906,CL
2020-09-26,11948023,CL
2020-09-27,10644072,CL
2020-09-28,11285312,CL
2020-09-29,10901344,CL
2020-09-30,11509192,CL
2020-10-01,11657980,CL
2020-10-02,12998950,CL
2020-10-03,11961276,CL
2020-10-04,10420906,CL
2020-10-05,11344216,CL
2020-10-06,11307751,CL
2020-10-07,11776775,CL
2020-10-08,11818359,CL
2020-10-09,12600094,CL
2020-10-10,12279749,CL
2020-10-11,11137910,CL
2020-10-12,10740228,CL
2020-10-13,11670904,CL
2020-10-14,11285849,CL
2020-10-15,12197636,CL
2020-10-16,13517380,CL
2020-10-17,12457344,CL
2020-10-18,10689254,CL
2020-10-19,11590121,CL
2020-10-20,12082310,CL
2020-10-21,12151199,CL
2020-10-22,12487302,CL
2020-10-23,13331344,CL
2020-10-24,12490806,CL
2020-10-25,11130238,CL
2020-10-26,11477634,CL
2020-10-27,11438691,CL
2020-10-28,12015434,CL
2020-10-29,12604387,CL
2020-10-30,14550715,CL
2020-10-31,13796482,CL
2020-11-01,11962409,CL
2020-11-02,12825799,CL
2020-11-03,13191802,CL
2020-11-04,13503646,CL
2020-11-05,14114807,CL
2020-11-06,15577123,CL
2020-11-07,15043109,CL
2020-11-08,12990659,CL
2020-11-09,13741323,CL
2020-11-10,13644540,CL
2020-11-11,13538707,CL
2020-11-12,14110575,CL
2020-11-13,14282385,CL
2020-11-14,13965139,CL
2020-11-15,12787040,CL
2020-11-16,13283177,CL
2020-11-17,12375689,CL
2020-11-18,13313139,CL
2020-11-19,13105543,CL
2020-11-20,14520743,CL
2020-11-21,14468626,CL
2020-11-22,12648410,CL
2020-11-23,13225704,CL
2020-11-24,13179507,CL
2020-11-25,13100612,CL
2020-11-26,13702059,CL
2020-11-27,23560962,CL
2020-11-28,17871887,CL
2020-11-29,14883908,CL
2020-11-30,15767054,CL
2020-12-01,15210247,CL
2020-12-02,15789585,CL
2020-12-03,15636819,CL
2020-12-04,16529945,CL
2020-12-05,15731393,CL
2020-12-06,13805359,CL
2020-12-07,14513866,CL
2020-12-08,13211404,CL
2020-12-09,14471227,CL
2020-12-10,13939967,CL
2020-12-11,14823149,CL
2020-12-12,13320725,CL
2020-12-13,12214760,CL
2020-12-14,13265744,CL
2020-12-15,13921481,CL
2020-12-16,14275413,CL
2020-12-17,14453853,CL
2020-12-18,15195440,CL
2020-12-19,13876634,CL
2020-12-20,12681665,CL
2020-12-21,14459505,CL
2020-12-22,14601172,CL
2020-12-23,14837880,CL
2020-12-24,16283932,CL
2020-12-25,13226780,CL
2020-12-26,12557559,CL
2020-12-27,11750007,CL
2020-12-28,14084820,CL
2020-12-29,14000179,CL
2020-12-30,14497338,CL
2020-12-31,15831855,CL
2021-01-01,15529672,CL
2021-01-02,11102587,CL
2021-01-03,11026014,CL
2021-01-04,13069699,CL
2021-01-05,13137413,CL
2021-01-06,13191325,CL
2021-01-07,13225598,CL
2021-01-08,13956135,CL
2021-01-09,12882370,CL
2021-01-10,11085831,CL
2021-01-11,12884575,CL
2021-01-12,13208332,CL
2021-01-13,13272148,CL
2021-01-14,12978804,CL
2021-01-15,13589973,CL
2021-01-16,12748291,CL
2021-01-17,11010892,CL
2021-01-18,12745720,CL
2021-01-19,12856666,CL
2021-01-20,12947983,CL
2021-01-21,13000542,CL
2021-01-22,14475248,CL
2021-01-23,13028160,CL
2021-01-24,11144265,CL
2021-01-25,12749576,CL
2021-01-26,12588706,CL
2021-01-27,12641968,CL
2021-01-28,12443227,CL
2021-01-29,12423599,CL
2021-01-30,10775517,CL
2021-01-31,9781420,CL
2021-02-01,11950335,CL
2021-02-02,12185005,CL
2021-02-03,12464286,CL
2021-02-04,12531405,CL
2021-02-05,12900500,CL
2021-02-06,11601920,CL
2021-02-07,10313367,CL
2021-02-08,12229028,CL
2021-02-09,12361196,CL
2021-02-10,12302976,CL
2021-02-11,11958989,CL
2021-02-12,13077808,CL
2021-02-13,12163451,CL
2021-02-14,10825655,CL
2021-02-15,12114891,CL
2021-02-16,11844350,CL
2021-02-17,11581518,CL
2021-02-18,12037886,CL
2021-02-19,13075606,CL
2021-02-20,12296727,CL
2021-02-21,10804566,CL
2021-02-22,12377206,CL
2021-02-23,12358818,CL
2021-02-24,12422177,CL
2021-02-25,12518935,CL
2021-02-26,12918635,CL
2021-02-27,12345457,CL
2021-02-28,11058802,CL
2021-03-01,12117645,CL
2021-03-02,11998052,CL
2021-03-03,12307755,CL
2021-03-04,12292240,CL
2021-03-05,13174311,CL
2021-03-06,12128465,CL
2021-03-07,10692945,CL
2021-03-08,11812849,CL
2021-03-09,11762675,CL
2021-03-10,11635841,CL
2021-03-11,11782981,CL
2021-03-12,13068235,CL
2021-03-13,11720841,CL
2021-03-14,10011887,CL
2021-03-15,10931927,CL
2021-03-16,11179479,CL
2021-03-17,11449935,CL
2021-03-18,11080507,CL
2021-03-19,12735317,CL
2021-03-20,11598350,CL
2021-03-21,10128654,CL
2021-03-22,11151117,CL
2021-03-23,11282729,CL
2021-03-24,11519446,CL
2021-03-25,11013153,CL
2021-03-26,12194995,CL
2021-03-27,10065483,CL
2021-03-28,9324303,CL
2021-03-29,10736043,CL
2021-03-30,10789062,CL
2021-03-31,11064485,CL
2021-04-01,11425363,CL
2021-04-02,10161200,CL
2021-04-03,9977235,CL
2021-04-04,9119682,CL
2021-04-05,10302159,CL
2021-04-06,10306096,CL
2021-04-07,10509291,CL
2021-04-08,10455490,CL
2021-04-09,11226143,CL
2021-04-10,10791702,CL
2021-04-11,9618171,CL
2021-04-12,10204629,CL
2021-04-13,10226352,CL
2021-04-14,10343102,CL
2021-04-15,10604414,CL
2021-04-16,11359656,CL
2021-04-17,10805131,CL
2021-04-18,9425193,CL
2021-04-19,9930059,CL
2021-04-20,9807453,CL
2021-04-21,9859168,CL
2021-04-22,10200484,CL
2021-04-23,11119385,CL
2021-04-24,11097006,CL
2021-04-25,9527662,CL
2021-04-26,10163344,CL
2021-04-27,10189739,CL
2021-04-28,10479178,CL
2021-04-29,10750212,CL
2021-04-30,11660689,CL
2021-05-01,10197609,CL
2021-05-02,9309164,CL
2021-05-03,10598772,CL
2021-05-04,10598482,CL
2021-05-05,10988419,CL
2021-05-06,11212657,CL
2021-05-07,12175662,CL
2021-05-08,11586600,CL
2021-05-09,9888696,CL
2021-05-10,10691693,CL
2021-05-11,10960559,CL
2021-05-12,11013295,CL
2021-05-13,11197422,CL
2021-05-14,12361124,CL
2021-05-15,11025682,CL
2021-05-16,9733162,CL
2021-05-17,10686869,CL
2021-05-18,10865328,CL
2021-05-19,11137331,CL
2021-05-20,11782474,CL
2021-05-21,11498638,CL
2021-05-22,11004089,CL
2021-05-23,9892046,CL
2021-05-24,11317446,CL
2021-05-25,11601904,CL
2021-05-26,11783069,CL
2021-05-27,12143876,CL
2021-05-28,13358053,CL
2021-05-29,12151230,CL
2021-05-30,10997317,CL
2021-05-31,11717155,CL
2021-06-01,11508496,CL
2021-06-02,12052591,CL
2021-06-03,12018842,CL
2021-06-04,13584778,CL
2021-06-05,13461111,CL
2021-06-06,11549888,CL
2021-06-07,12627424,CL
2021-06-08,12404028,CL
2021-06-09,11861848,CL
2021-06-10,12677345,CL
2021-06-11,13728983,CL
2021-06-12,12749397,CL
2021-06-13,10905123,CL
2021-06-14,11011108,CL
2017-01-01,1554875,CO
2017-01-02,1622338,CO
